Boss,Character,Profile,Floor,Seed,Result,Virtual seconds,Player HP %,Abilities,Normal damage %,Heavy damage %,DoT damage %,RoomTick damage %
"Страж","violet",mid,5,29,Victory,19.38,92.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",50.00,50.00,0.00,0.00
"Страж","violet",mid,5,30,Victory,20.64,77.33,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",58.82,41.18,0.00,0.00
"Страж","violet",rich,5,1,Victory,2.42,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,2,Victory,2.72,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,3,Victory,2.72,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,4,Victory,2.76,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,5,Victory,2.76,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,6,Victory,2.74,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,7,Victory,2.74,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,8,Victory,2.74,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,9,Victory,2.42,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,10,Victory,2.42,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,11,Victory,2.72,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,12,Victory,2.42,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,13,Victory,2.74,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,14,Victory,2.74,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,15,Victory,2.76,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,16,Victory,2.76,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,17,Victory,2.42,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,18,Victory,2.72,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,19,Victory,2.72,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,20,Victory,2.42,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,21,Victory,2.76,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,22,Victory,3.06,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,23,Victory,3.06,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,24,Victory,2.44,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,25,Victory,2.72,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,26,Victory,2.42,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,27,Victory,2.72,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,28,Victory,2.72,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,29,Victory,2.76,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",rich,5,30,Victory,2.74,100.00,"",0.00,0.00,0.00,0.00
"Страж","sasha",poor,5,1,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,2,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,3,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,4,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,5,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,6,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,7,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,8,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,9,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,10,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,11,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,12,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,13,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,14,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,15,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,16,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,17,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,18,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,19,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,20,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,21,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,22,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,23,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,24,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,25,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,26,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,27,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,28,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,29,Defeat,7.52,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",poor,5,30,Defeat,6.68,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,1,Victory,9.72,44.84,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,2,Victory,10.34,56.23,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,3,Victory,10.16,51.60,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,4,Victory,10.44,49.82,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,5,Victory,10.68,55.16,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,6,Victory,10.16,49.47,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,7,Victory,10.68,46.26,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,8,Victory,10.86,44.48,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,9,Victory,10.24,51.25,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,10,Victory,10.14,51.25,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,11,Victory,10.68,45.55,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,12,Victory,10.42,48.04,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,13,Victory,10.26,52.67,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,14,Victory,10.20,52.31,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,15,Victory,9.92,51.96,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,16,Victory,10.48,49.47,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,17,Victory,10.12,48.04,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,18,Victory,10.72,47.33,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,19,Victory,10.02,55.87,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,20,Victory,10.48,51.60,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,21,Victory,10.10,44.84,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,22,Victory,10.48,49.82,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,23,Victory,10.24,54.45,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,24,Victory,10.60,54.45,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,25,Victory,10.24,50.53,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,26,Victory,10.80,50.89,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,27,Victory,10.46,49.82,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,28,Victory,9.90,54.45,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,29,Victory,10.22,50.89,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",mid,5,30,Victory,10.40,49.47,"Страж поднимает щит:2",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,1,Victory,3.50,94.77,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,2,Victory,3.50,94.21,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,3,Victory,3.52,95.32,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,4,Victory,3.50,94.77,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,5,Victory,3.52,94.77,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,6,Victory,3.50,94.49,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,7,Victory,3.52,95.04,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,8,Victory,3.50,95.32,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,9,Victory,3.50,93.94,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,10,Victory,3.50,94.77,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,11,Victory,3.50,93.39,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,12,Victory,2.36,96.97,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,13,Victory,3.50,94.21,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,14,Victory,3.52,95.87,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,15,Victory,3.50,93.94,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,16,Victory,3.50,95.04,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,17,Victory,3.52,94.49,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,18,Victory,3.52,94.77,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,19,Victory,3.50,94.49,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,20,Victory,2.36,96.97,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,21,Victory,3.50,94.77,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,22,Victory,3.52,95.32,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,23,Victory,3.50,94.77,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,24,Victory,3.52,95.04,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,25,Victory,3.50,93.94,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,26,Victory,3.52,95.59,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,27,Victory,3.50,94.49,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,28,Victory,2.36,97.52,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,29,Victory,2.36,96.69,"",100.00,0.00,0.00,0.00
"Страж","sasha",rich,5,30,Victory,3.50,95.04,"",100.00,0.00,0.00,0.00
"Страж","jennifer",poor,6,1,Defeat,15.02,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",83.33,16.67,0.00,0.00
"Страж","jennifer",poor,6,2,Defeat,15.02,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",76.67,23.33,0.00,0.00
"Страж","jennifer",poor,6,3,Defeat,16.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",80.00,20.00,0.00,0.00
"Страж","jennifer",poor,6,4,Defeat,17.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",85.00,15.00,0.00,0.00
"Страж","jennifer",poor,6,5,Defeat,15.02,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",77.50,22.50,0.00,0.00
"Страж","jennifer",poor,6,6,Defeat,17.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",81.67,18.33,0.00,0.00
"Страж","jennifer",poor,6,7,Defeat,16.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",86.67,13.33,0.00,0.00
"Страж","jennifer",poor,6,8,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",78.33,21.67,0.00,0.00
"Страж","jennifer",poor,6,9,Defeat,17.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",83.33,16.67,0.00,0.00
"Страж","jennifer",poor,6,10,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",76.67,23.33,0.00,0.00
"Страж","jennifer",poor,6,11,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",80.83,19.17,0.00,0.00
"Страж","jennifer",poor,6,12,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",85.83,14.17,0.00,0.00
"Страж","jennifer",poor,6,13,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",77.50,22.50,0.00,0.00
"Страж","jennifer",poor,6,14,Defeat,17.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",82.50,17.50,0.00,0.00
"Страж","jennifer",poor,6,15,Defeat,15.02,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",77.50,22.50,0.00,0.00
"Страж","jennifer",poor,6,16,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",79.17,20.83,0.00,0.00
"Страж","jennifer",poor,6,17,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",84.17,15.83,0.00,0.00
"Страж","jennifer",poor,6,18,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",77.50,22.50,0.00,0.00
"Страж","jennifer",poor,6,19,Defeat,15.02,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",80.83,19.17,0.00,0.00
"Страж","jennifer",poor,6,20,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",85.00,15.00,0.00,0.00
"Страж","jennifer",poor,6,21,Defeat,14.18,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",76.67,23.33,0.00,0.00
"Страж","jennifer",poor,6,22,Defeat,16.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",83.33,16.67,0.00,0.00
"Страж","jennifer",poor,6,23,Defeat,15.02,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",76.67,23.33,0.00,0.00
"Страж","jennifer",poor,6,24,Defeat,16.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",80.00,20.00,0.00,0.00
"Страж","jennifer",poor,6,25,Defeat,16.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",84.17,15.83,0.00,0.00
"Страж","jennifer",poor,6,26,Defeat,15.02,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",77.50,22.50,0.00,0.00
"Страж","jennifer",poor,6,27,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",80.83,19.17,0.00,0.00
"Страж","jennifer",poor,6,28,Defeat,16.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",86.67,13.33,0.00,0.00
"Страж","jennifer",poor,6,29,Defeat,15.02,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",77.50,22.50,0.00,0.00
"Страж","jennifer",poor,6,30,Defeat,15.84,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",82.50,17.50,0.00,0.00
"Страж","jennifer",mid,6,1,Victory,18.70,97.86,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,100.00,0.00,0.00
"Страж","jennifer",mid,6,2,Victory,18.10,99.29,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,100.00,0.00,0.00
"Страж","jennifer",mid,6,3,Victory,19.32,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,6,4,Victory,18.10,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,6,5,Victory,18.10,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,6,6,Victory,18.10,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
